nome_curso,nome_aluno,media_global,matricula,cpf,status,tipo_desconto,valor_desconto,nome_departamento,semestre_atual
Engenharia Elétrica,Raul Oliveira,9.9,1012431,97509638084,Inativo,Bolsa Mérito,92.6,Escola de Engenharia,6
Engenharia Elétrica,Emilly Silveira,8.0,1011933,69340584234,Inativo,Bolsa Mérito,66.5,Escola de Engenharia,2
Engenharia Elétrica,Antônio Cardoso,8.74,1012446,74297544819,Inativo,Bolsa Mérito,85.0,Escola de Engenharia,9
Engenharia Elétrica,Ana Vitória Barros,9.81,1013715,91814514482,Matriculado,Bolsa Mérito,89.4,Escola de Engenharia,2
Engenharia Elétrica,Isabel Dias,8.97,1014363,13178938989,Matriculado,Bolsa Mérito,55.3,Escola de Engenharia,5
Engenharia Elétrica,Luigi Alves,6.36,1015470,18195299811,Matriculado,Bolsa Parcial,30.1,Escola de Engenharia,1
Engenharia Elétrica,Nicole Silva,8.22,1012743,16194571034,Inativo,Bolsa Mérito,82.2,Escola de Engenharia,5
Engenharia Elétrica,Antônio da Mota,6.88,1013568,95948096255,Inativo,Bolsa Parcial,29.4,Escola de Engenharia,8
Engenharia Elétrica,Valentina Andrade,8.08,1011717,4652835935,Matriculado,Bolsa Mérito,63.3,Escola de Engenharia,9
Engenharia Elétrica,Sarah Andrade,8.39,1014147,59768623844,Inativo,Bolsa Mérito,80.2,Escola de Engenharia,9
Engenharia Elétrica,João Lucas Mendes,9.81,1013784,88064030430,Inativo,Bolsa Mérito,72.0,Escola de Engenharia,8
Engenharia Elétrica,Theodoro Viana,9.84,1013865,35116673219,Matriculado,Bolsa Mérito,73.5,Escola de Engenharia,2
Engenharia Elétrica,Mariana Monteiro,7.82,1014525,5363386350,Inativo,Bolsa Parcial,26.2,Escola de Engenharia,9
Engenharia Elétrica,Sophie Gomes,9.85,1014594,22277761907,Inativo,Bolsa Mérito,65.4,Escola de Engenharia,3
Engenharia Elétrica,Carolina Sá,7.71,1015551,81129696276,Inativo,Bolsa Parcial,48.6,Escola de Engenharia,5
Engenharia Elétrica,Yasmin Ferreira,9.51,1015104,28510527059,Matriculado,Bolsa Mérito,64.7,Escola de Engenharia,8
Engenharia Elétrica,Juliana Machado,7.75,1012905,38260860248,Matriculado,Bolsa Parcial,39.6,Escola de Engenharia,9
Engenharia Elétrica,Paulo Jesus,7.99,1015878,16448097724,Inativo,Bolsa Parcial,41.4,Escola de Engenharia,9
Engenharia Elétrica,Sophie Porto,7.84,1011771,95873713653,Matriculado,Bolsa Parcial,33.8,Escola de Engenharia,7
Engenharia Elétrica,Diego das Neves,8.88,1013391,21295889941,Inativo,Bolsa Mérito,67.9,Escola de Engenharia,4
Engenharia Elétrica,Maria Cecília Sales,6.29,1013106,36659835868,Matriculado,Bolsa Parcial,26.6,Escola de Engenharia,8
Engenharia Elétrica,Aylla Moraes,9.36,1012839,8222900655,Matriculado,Bolsa Mérito,54.3,Escola de Engenharia,4
Engenharia Elétrica,Aylla Vasconcelos,7.23,1015173,27530096003,Inativo,Bolsa Parcial,24.8,Escola de Engenharia,1
Engenharia Elétrica,Luiz Felipe Novaes,8.12,1015944,5536658752,Matriculado,Bolsa Mérito,51.0,Escola de Engenharia,4
Engenharia Elétrica,Evelyn Caldeira,9.42,1013418,4198877839,Matriculado,Bolsa Mérito,91.8,Escola de Engenharia,1
Engenharia Elétrica,Eloah da Paz,6.67,1012053,35250302521,Inativo,Bolsa Parcial,28.9,Escola de Engenharia,3
Engenharia Elétrica,Miguel Silveira,9.94,1012758,11501534955,Matriculado,Bolsa Mérito,88.3,Escola de Engenharia,4
Engenharia Elétrica,Alexandre Pires,7.04,1011786,9032704677,Inativo,Bolsa Parcial,39.9,Escola de Engenharia,6
Engenharia Elétrica,Luiz Fernando Carvalho,9.2,1014309,63613096917,Inativo,Bolsa Mérito,68.9,Escola de Engenharia,8
Engenharia Elétrica,Maria Clara Campos,8.02,1015647,28778607498,Inativo,Bolsa Mérito,58.4,Escola de Engenharia,7
Engenharia Elétrica,Marcelo Cardoso,7.41,1012099,23760324619,Inativo,Bolsa Parcial,22.2,Escola de Engenharia,5
Engenharia Elétrica,Valentina Guerra,6.67,1013434,83082167062,Matriculado,Bolsa Parcial,38.8,Escola de Engenharia,2
Engenharia Elétrica,Lívia Câmara,6.92,1015528,97552803945,Inativo,Bolsa Parcial,36.0,Escola de Engenharia,4
Engenharia Elétrica,Yan da Mota,6.24,1011883,61169118139,Matriculado,Bolsa Parcial,28.4,Escola de Engenharia,7
Engenharia Elétrica,Oliver Ramos,6.08,1012558,66231368357,Inativo,Bolsa Parcial,38.6,Escola de Engenharia,5
Engenharia Elétrica,Benício Aparecida,8.54,1011979,30824415414,Inativo,Bolsa Mérito,89.4,Escola de Engenharia,2
Engenharia Elétrica,Augusto Dias,6.07,1013515,28553206111,Inativo,Bolsa Parcial,29.4,Escola de Engenharia,5
Engenharia Elétrica,Davi Cavalcante,9.81,1012381,64651223500,Matriculado,Bolsa Mérito,86.2,Escola de Engenharia,5
Engenharia Elétrica,Marcelo Carvalho,9.94,1011814,67496181008,Matriculado,Bolsa Mérito,75.8,Escola de Engenharia,6
Engenharia Elétrica,Marina Costa,7.89,1012855,94041412373,Matriculado,Bolsa Parcial,48.8,Escola de Engenharia,2
Engenharia Elétrica,Davi Miguel Andrade,7.11,1015135,74801986803,Matriculado,Bolsa Parcial,33.6,Escola de Engenharia,8
Engenharia Elétrica,Luigi Teixeira,9.91,1014097,40078001536,Matriculado,Bolsa Mérito,70.2,Escola de Engenharia,1
Engenharia Elétrica,Isis Carvalho,8.2,1013962,65111866618,Matriculado,Bolsa Mérito,74.7,Escola de Engenharia,7
Engenharia Elétrica,Caio Siqueira,7.88,1013812,33967224894,Inativo,Bolsa Parcial,42.0,Escola de Engenharia,9
Engenharia Elétrica,Pedro Miguel Rocha,9.1,1014310,96081647898,Inativo,Bolsa Mérito,70.9,Escola de Engenharia,4
Engenharia Elétrica,Thiago da Rocha,8.07,1011829,81357433202,Matriculado,Bolsa Mérito,97.4,Escola de Engenharia,1
Engenharia Elétrica,Danilo Nunes,9.0,1013191,98792384396,Inativo,Bolsa Mérito,62.5,Escola de Engenharia,8
Engenharia Elétrica,Ravy Rios,6.72,1012639,33173180212,Matriculado,Bolsa Parcial,44.8,Escola de Engenharia,9
Engenharia Elétrica,Manuella da Luz,9.52,1014934,31427872810,Matriculado,Bolsa Mérito,94.2,Escola de Engenharia,9
Engenharia Elétrica,Vinícius Marques,9.71,1014325,27138540315,Inativo,Bolsa Mérito,86.4,Escola de Engenharia,8
Engenharia Elétrica,Emilly Martins,8.56,1015270,86038215358,Matriculado,Bolsa Mérito,56.8,Escola de Engenharia,7
Engenharia Elétrica,Ravi Azevedo,7.04,1013368,22875479099,Matriculado,Bolsa Parcial,25.4,Escola de Engenharia,3
Engenharia Elétrica,Letícia Fonseca,7.64,1014787,13704183674,Inativo,Bolsa Parcial,37.7,Escola de Engenharia,4
Engenharia Elétrica,Ravi Lucca Rezende,9.26,1015432,50029723662,Matriculado,Bolsa Mérito,73.8,Escola de Engenharia,7
Engenharia Elétrica,Rael da Rocha,9.89,1011964,4848119831,Matriculado,Bolsa Mérito,58.9,Escola de Engenharia,9
Engenharia Elétrica,Vitor Porto,6.14,1011652,63495381968,Matriculado,Bolsa Parcial,39.9,Escola de Engenharia,9
Engenharia Elétrica,Liz Novais,7.92,1012246,30848001618,Inativo,Bolsa Parcial,24.3,Escola de Engenharia,8
Engenharia Elétrica,João Vitor Fernandes,9.28,1015054,46405536326,Inativo,Bolsa Mérito,98.0,Escola de Engenharia,7
Engenharia Elétrica,Murilo Lima,6.01,1014406,98154289217,Inativo,Bolsa Parcial,45.5,Escola de Engenharia,9
Engenharia Elétrica,Leandro Vargas,8.38,1011586,93448563352,Matriculado,Bolsa Mérito,81.7,Escola de Engenharia,6
Engenharia Elétrica,Maitê Camargo,6.61,1014637,66264524991,Inativo,Bolsa Parcial,45.4,Escola de Engenharia,7
Engenharia Elétrica,Ana Júlia Dias,7.72,1014028,36720956856,Matriculado,Bolsa Parcial,24.5,Escola de Engenharia,6
Engenharia Elétrica,Ana Vitória Marques,7.02,1015366,21298247181,Inativo,Bolsa Parcial,35.8,Escola de Engenharia,8
Engenharia Elétrica,Beatriz Oliveira,8.67,1014703,62204990880,Matriculado,Bolsa Mérito,62.3,Escola de Engenharia,8
Engenharia Elétrica,Danilo da Mata,6.35,1015678,35326420235,Matriculado,Bolsa Parcial,31.2,Escola de Engenharia,8
Engenharia Elétrica,Eduarda Cassiano,8.24,1013650,21697806677,Inativo,Bolsa Mérito,54.2,Escola de Engenharia,3
Engenharia Elétrica,Luiza das Neves,6.51,1013272,36257288648,Matriculado,Bolsa Parcial,22.5,Escola de Engenharia,9
Engenharia Elétrica,Apollo Viana,6.25,1013287,47359453287,Inativo,Bolsa Parcial,34.2,Escola de Engenharia,7
Engenharia Elétrica,Matteo Novaes,9.94,1012462,7280480439,Inativo,Bolsa Mérito,61.3,Escola de Engenharia,8
Engenharia Elétrica,Ana Julia Pastor,7.37,1015759,72949657962,Inativo,Bolsa Parcial,24.6,Escola de Engenharia,7
Engenharia Elétrica,Davi Miguel Santos,7.62,1013353,30382956178,Inativo,Bolsa Parcial,34.6,Escola de Engenharia,9
Engenharia Elétrica,Maria Eduarda Aragão,7.1,1015069,28182516129,Inativo,Bolsa Parcial,22.9,Escola de Engenharia,4
Engenharia Elétrica,Joana da Costa,8.18,1015216,87123150835,Inativo,Bolsa Mérito,96.2,Escola de Engenharia,8
Engenharia Elétrica,Cauê Lopes,9.42,1012705,78689515861,Inativo,Bolsa Mérito,94.3,Escola de Engenharia,8
Engenharia Elétrica,Laura Cirino,9.45,1012278,26020888819,Inativo,Bolsa Mérito,65.2,Escola de Engenharia,2
Engenharia Elétrica,Gustavo Henrique Martins,8.66,1014870,10327307569,Matriculado,Bolsa Mérito,84.9,Escola de Engenharia,2
Engenharia Elétrica,Caleb Silveira,7.01,1012209,78982905919,Inativo,Bolsa Parcial,28.6,Escola de Engenharia,9
Engenharia Elétrica,Agatha Aparecida,7.09,1013316,15561263300,Inativo,Bolsa Parcial,30.7,Escola de Engenharia,1
Engenharia Elétrica,Clara Pastor,8.2,1012113,67002902019,Inativo,Bolsa Mérito,91.2,Escola de Engenharia,6
Engenharia Elétrica,Mathias Vargas,8.57,1014573,39224683749,Inativo,Bolsa Mérito,71.4,Escola de Engenharia,2
Engenharia Elétrica,Dom Brito,9.36,1012887,10999116650,Matriculado,Bolsa Mérito,97.6,Escola de Engenharia,7
Engenharia Elétrica,Natália Araújo,7.36,1011699,8622856421,Matriculado,Bolsa Parcial,45.3,Escola de Engenharia,1
Engenharia Elétrica,Lunna Gonçalves,8.04,1014816,89345221177,Inativo,Bolsa Mérito,61.4,Escola de Engenharia,1
Engenharia Elétrica,Thomas da Costa,7.44,1015086,93191911883,Matriculado,Bolsa Parcial,45.7,Escola de Engenharia,3
Engenharia Elétrica,Francisco Vieira,9.03,1015923,79652320740,Matriculado,Bolsa Mérito,96.4,Escola de Engenharia,9
Engenharia Elétrica,Thiago Moura,8.75,1013169,59227798047,Matriculado,Bolsa Mérito,61.1,Escola de Engenharia,7
Engenharia Elétrica,Isabella Costa,9.3,1015398,78423871278,Inativo,Bolsa Mérito,96.0,Escola de Engenharia,1
Engenharia Elétrica,Arthur Gabriel Siqueira,8.78,1014342,65016506432,Inativo,Bolsa Mérito,60.4,Escola de Engenharia,8
Engenharia Elétrica,Raul da Conceição,9.97,1012494,56636028457,Matriculado,Bolsa Mérito,82.6,Escola de Engenharia,4
Engenharia Elétrica,Maria Sophia Sales,8.64,1015329,82565873533,Matriculado,Bolsa Mérito,74.4,Escola de Engenharia,8
Engenharia Elétrica,Fernanda Ribeiro,8.67,1012506,74441891763,Matriculado,Bolsa Mérito,99.7,Escola de Engenharia,7
Engenharia Elétrica,Hellena Cardoso,8.65,1012656,38120443466,Matriculado,Bolsa Mérito,83.8,Escola de Engenharia,5
Engenharia Elétrica,Rhavi Melo,8.97,1014126,89087243372,Inativo,Bolsa Mérito,73.5,Escola de Engenharia,4
Engenharia Elétrica,Luiza Andrade,7.28,1015383,90099171467,Inativo,Bolsa Parcial,25.4,Escola de Engenharia,5
Engenharia Elétrica,Valentina Aragão,6.44,1015707,11198444458,Matriculado,Bolsa Parcial,33.9,Escola de Engenharia,1
Engenharia Elétrica,Paulo Lopes,9.69,1012560,19940044444,Matriculado,Bolsa Mérito,84.6,Escola de Engenharia,1
Engenharia Elétrica,Eloah Barbosa,8.94,1013235,7038795367,Matriculado,Bolsa Mérito,96.9,Escola de Engenharia,6
Engenharia Elétrica,Emanuella Sá,7.54,1015842,18925646412,Matriculado,Bolsa Parcial,40.9,Escola de Engenharia,2
Engenharia Elétrica,Samuel Moura,7.3,1013994,16538436688,Matriculado,Bolsa Parcial,44.5,Escola de Engenharia,4
Engenharia Elétrica,Bárbara Vasconcelos,7.54,1013019,35224814151,Inativo,Bolsa Parcial,43.5,Escola de Engenharia,5
Engenharia Elétrica,Isabel Sampaio,6.53,1013220,59090749192,Inativo,Bolsa Parcial,27.1,Escola de Engenharia,6
Engenharia Elétrica,Benício Mendes,6.52,1015680,76551461757,Inativo,Bolsa Parcial,46.2,Escola de Engenharia,9
Engenharia Elétrica,Brenda da Paz,6.61,1013778,62973439023,Matriculado,Bolsa Parcial,42.4,Escola de Engenharia,9
Engenharia Elétrica,Hellena Lopes,7.79,1013859,65085675323,Matriculado,Bolsa Parcial,23.5,Escola de Engenharia,3
Engenharia Elétrica,Luísa Nascimento,6.4,1015167,14658315394,Inativo,Bolsa Parcial,24.4,Escola de Engenharia,6
Engenharia Elétrica,Anna Liz Barbosa,6.89,1014669,88505566534,Inativo,Bolsa Parcial,44.0,Escola de Engenharia,8
Engenharia Elétrica,Yago Sales,8.9,1014045,24601833334,Matriculado,Bolsa Mérito,60.5,Escola de Engenharia,8
Engenharia Elétrica,Bruno Montenegro,9.56,1014030,71403056655,Inativo,Bolsa Mérito,96.7,Escola de Engenharia,7
Engenharia Elétrica,Vitor Souza,6.48,1012182,9823373467,Inativo,Bolsa Parcial,48.4,Escola de Engenharia,1
Engenharia Elétrica,Arthur Gabriel Guerra,7.98,1012128,17816803889,Matriculado,Bolsa Parcial,35.3,Escola de Engenharia,2
Engenharia Elétrica,Oliver Peixoto,7.94,1013088,25371938350,Matriculado,Bolsa Parcial,26.5,Escola de Engenharia,9
Engenharia Elétrica,Maria Teixeira,8.83,1012791,76348972454,Matriculado,Bolsa Mérito,66.7,Escola de Engenharia,7
Engenharia Elétrica,Eloah Gomes,9.68,1011750,41066974790,Inativo,Bolsa Mérito,53.2,Escola de Engenharia,9
Engenharia Elétrica,José Pedro Sampaio,8.24,1013385,1444038775,Inativo,Bolsa Mérito,81.7,Escola de Engenharia,9
Engenharia Elétrica,Aylla Nascimento,9.06,1015345,12399665038,Inativo,Bolsa Mérito,77.9,Escola de Engenharia,6
Engenharia Elétrica,Enrico Vargas,8.94,1013482,25185321568,Inativo,Bolsa Mérito,50.5,Escola de Engenharia,8
Engenharia Elétrica,Luiz Fernando Leão,6.72,1015033,43972779900,Matriculado,Bolsa Parcial,31.0,Escola de Engenharia,7
Engenharia Elétrica,Sarah da Costa,6.76,1012210,25456662964,Inativo,Bolsa Parcial,30.2,Escola de Engenharia,8
Engenharia Elétrica,Valentina Rodrigues,9.38,1015114,24008814639,Inativo,Bolsa Mérito,94.3,Escola de Engenharia,1
Engenharia Elétrica,João Vitor Pinto,8.86,1015576,68612521650,Matriculado,Bolsa Mérito,93.0,Escola de Engenharia,5
Engenharia Elétrica,Olivia da Luz,9.65,1015264,35341069017,Inativo,Bolsa Mérito,70.9,Escola de Engenharia,9
Engenharia Elétrica,Zoe Costa,8.17,1014685,3354950293,Inativo,Bolsa Mérito,57.7,Escola de Engenharia,4
Engenharia Elétrica,Luiz Gustavo da Cunha,7.37,1015561,40894710659,Matriculado,Bolsa Parcial,38.5,Escola de Engenharia,4
Engenharia Elétrica,Rael Fogaça,8.63,1012159,74335558716,Matriculado,Bolsa Mérito,96.1,Escola de Engenharia,8
Engenharia Elétrica,Pedro Miguel Siqueira,7.64,1012834,92809562063,Matriculado,Bolsa Parcial,33.9,Escola de Engenharia,6
Engenharia Elétrica,Valentina Azevedo,6.03,1015279,6335194969,Matriculado,Bolsa Parcial,43.5,Escola de Engenharia,7
Engenharia Elétrica,Otto Sousa,8.35,1011631,1844888422,Matriculado,Bolsa Mérito,87.4,Escola de Engenharia,1
Engenharia Elétrica,Sabrina Nunes,7.48,1011808,93948077408,Inativo,Bolsa Parcial,20.5,Escola de Engenharia,9
Engenharia Elétrica,Murilo Costa,8.54,1012456,25649617469,Matriculado,Bolsa Mérito,77.8,Escola de Engenharia,8
Engenharia Elétrica,Maria Flor Machado,8.79,1015426,97017032964,Inativo,Bolsa Mérito,54.8,Escola de Engenharia,9
Engenharia Elétrica,Mateus Novais,7.15,1012522,50161236553,Matriculado,Bolsa Parcial,22.0,Escola de Engenharia,3
Engenharia Elétrica,Arthur Gabriel Leão,6.77,1014007,23958632936,Matriculado,Bolsa Parcial,24.1,Escola de Engenharia,6
Engenharia Elétrica,Luana Nascimento,8.47,1011712,86265588013,Inativo,Bolsa Mérito,73.5,Escola de Engenharia,1
Engenharia Elétrica,Murilo Correia,8.29,1012537,61400520521,Inativo,Bolsa Mérito,88.0,Escola de Engenharia,6
Engenharia Elétrica,Manuella Santos,6.18,1014601,54617894587,Matriculado,Bolsa Parcial,24.4,Escola de Engenharia,4
Engenharia Elétrica,Maria Luiza das Neves,8.99,1013644,87612858229,Inativo,Bolsa Mérito,93.4,Escola de Engenharia,9
Engenharia Elétrica,Esther Campos,7.38,1012144,31217808428,Matriculado,Bolsa Parcial,38.9,Escola de Engenharia,3
Engenharia Elétrica,Zoe Moura,6.85,1012591,86665773105,Matriculado,Bolsa Parcial,28.3,Escola de Engenharia,1
Engenharia Elétrica,Gael Henrique da Rosa,6.55,1013860,50171659883,Matriculado,Bolsa Parcial,23.7,Escola de Engenharia,5
Engenharia Elétrica,Heitor Silveira,8.23,1013185,54551779518,Matriculado,Bolsa Mérito,87.2,Escola de Engenharia,2
Engenharia Elétrica,Maria Júlia Marques,8.97,1012294,96721695895,Matriculado,Bolsa Mérito,69.9,Escola de Engenharia,8
Engenharia Elétrica,Luiz Gustavo da Cruz,6.43,1014670,49070013540,Matriculado,Bolsa Parcial,33.0,Escola de Engenharia,6
Engenharia Elétrica,Benicio Moura,9.93,1015819,8252734553,Matriculado,Bolsa Mérito,89.4,Escola de Engenharia,2
Engenharia Elétrica,Emilly Pastor,8.51,1014223,25043148998,Inativo,Bolsa Mérito,86.0,Escola de Engenharia,4
Engenharia Elétrica,Bryan Mendonça,8.21,1014061,75151260959,Matriculado,Bolsa Mérito,82.3,Escola de Engenharia,3
Engenharia Elétrica,Marcela Teixeira,8.88,1013251,47692357172,Matriculado,Bolsa Mérito,98.3,Escola de Engenharia,1
Engenharia Elétrica,Aylla Barbosa,6.39,1013659,89022801196,Inativo,Bolsa Parcial,40.1,Escola de Engenharia,4
Engenharia Elétrica,Asafe Leão,8.27,1012441,74949972465,Matriculado,Bolsa Mérito,56.1,Escola de Engenharia,9
Engenharia Elétrica,Kaique Nogueira,9.62,1015792,81962961969,Inativo,Bolsa Mérito,57.9,Escola de Engenharia,6
Engenharia Elétrica,Marina Monteiro,7.31,1013428,4085408574,Matriculado,Bolsa Parcial,20.9,Escola de Engenharia,4
Engenharia Elétrica,Yuri Rios,9.67,1014076,84631080166,Matriculado,Bolsa Mérito,97.2,Escola de Engenharia,2
Engenharia Elétrica,Rhavi Alves,7.84,1015888,51221991511,Inativo,Bolsa Parcial,37.7,Escola de Engenharia,3
Engenharia Elétrica,Letícia Fonseca,7.44,1012306,21628805857,Inativo,Bolsa Parcial,46.6,Escola de Engenharia,7
Engenharia Elétrica,Arthur Miguel da Cruz,7.85,1015723,80550284676,Inativo,Bolsa Parcial,24.0,Escola de Engenharia,4
Engenharia Elétrica,Laís Cavalcante,9.61,1014751,98486824807,Matriculado,Bolsa Mérito,50.0,Escola de Engenharia,2
Engenharia Elétrica,Pedro Henrique Azevedo,8.74,1014469,45258290719,Inativo,Bolsa Mérito,93.6,Escola de Engenharia,5
Engenharia Elétrica,Daniela Melo,8.54,1015954,98355586433,Matriculado,Bolsa Mérito,81.1,Escola de Engenharia,5
Engenharia Elétrica,Lavínia Castro,6.5,1013035,34379407749,Inativo,Bolsa Parcial,34.9,Escola de Engenharia,7
Engenharia Elétrica,Renan Sousa,8.26,1014945,71337328716,Matriculado,Bolsa Mérito,92.7,Escola de Engenharia,8
Engenharia Elétrica,Luiza Oliveira,9.59,1015593,54985381046,Matriculado,Bolsa Mérito,73.7,Escola de Engenharia,4
Engenharia Elétrica,Pedro Barbosa,7.93,1013904,91306505410,Matriculado,Bolsa Parcial,31.1,Escola de Engenharia,1
Engenharia Elétrica,Luiza Leão,9.95,1014486,78911266161,Matriculado,Bolsa Mérito,95.9,Escola de Engenharia,1
Engenharia Elétrica,Luiz Otávio Albuquerque,8.99,1015902,38269872337,Inativo,Bolsa Mérito,56.1,Escola de Engenharia,9
Engenharia Elétrica,Clarice Mendes,8.52,1012488,28146720276,Inativo,Bolsa Mérito,71.1,Escola de Engenharia,8
Engenharia Elétrica,Yan Andrade,6.63,1012635,69729747134,Inativo,Bolsa Parcial,23.8,Escola de Engenharia,3
Engenharia Elétrica,Mariah Leão,8.48,1015212,51219977058,Inativo,Bolsa Mérito,55.8,Escola de Engenharia,2
Engenharia Elétrica,Gabriel Viana,6.62,1012851,8259201093,Matriculado,Bolsa Parcial,36.4,Escola de Engenharia,7
Engenharia Elétrica,Heloísa Mendonça,6.42,1012080,33095177283,Inativo,Bolsa Parcial,22.5,Escola de Engenharia,8
Engenharia Elétrica,João Lucas Pacheco,6.47,1012338,85724754209,Inativo,Bolsa Parcial,37.5,Escola de Engenharia,7
Engenharia Elétrica,Alexia Pires,7.21,1012011,64913669868,Inativo,Bolsa Parcial,48.3,Escola de Engenharia,4
Engenharia Elétrica,Jade Freitas,9.63,1013988,24462212379,Matriculado,Bolsa Mérito,75.8,Escola de Engenharia,8
Engenharia Elétrica,Thales da Rosa,7.58,1012242,53721972311,Matriculado,Bolsa Parcial,27.9,Escola de Engenharia,5
Engenharia Elétrica,João Pedro da Mota,8.69,1014567,88860430549,Inativo,Bolsa Mérito,81.5,Escola de Engenharia,5
Engenharia Elétrica,Ravi Silva,6.72,1015890,91010448916,Inativo,Bolsa Parcial,26.9,Escola de Engenharia,6
Engenharia Elétrica,Maria Julia Novais,6.46,1014471,98470151924,Matriculado,Bolsa Parcial,47.7,Escola de Engenharia,8
Engenharia Elétrica,Manuela Vieira,7.69,1013661,99393813810,Inativo,Bolsa Parcial,39.0,Escola de Engenharia,6
Engenharia Elétrica,Rafael Moraes,6.54,1012323,55047924650,Inativo,Bolsa Parcial,22.7,Escola de Engenharia,7
Engenharia Elétrica,João Gabriel Pinto,7.17,1015281,96874353319,Inativo,Bolsa Parcial,42.7,Escola de Engenharia,4
Engenharia Elétrica,Isadora Novais,7.11,1013973,45591890093,Inativo,Bolsa Parcial,33.4,Escola de Engenharia,4
Engenharia Elétrica,Marcos Vinicius Sá,6.03,1014879,37196569658,Inativo,Bolsa Parcial,41.7,Escola de Engenharia,5
Engenharia Elétrica,Maria Liz da Rocha,9.86,1014729,9822170620,Matriculado,Bolsa Mérito,56.7,Escola de Engenharia,5
Engenharia Elétrica,Henry Gabriel Garcia,9.06,1014255,24363793388,Matriculado,Bolsa Mérito,86.2,Escola de Engenharia,7
Engenharia Elétrica,Giovanna Correia,6.01,1013067,51414965111,Inativo,Bolsa Parcial,39.8,Escola de Engenharia,3
