nome_professor,cpf,matricula,nome_departamento,semestre_atual, ,media_global,media_global_professor
Theo Aparecida,39693737390,2001351,Escola de Tecnologia,1,,8.03510148849797,8.04
Léo Freitas,61236918162,2001346,Escola de Tecnologia,3,,7.94713605442177,7.95
Otto Martins,8993978991,2001350,Escola de Tecnologia,8,,7.919821693907875,7.92
Luna Montenegro,68638533211,88256557,Escola de Engenharia,8,,8.0739901071723,8.04
Diego Macedo,9217328744,2008829,Escola de Saúde,8,,7.959191353082466,7.96
Vinícius Vieira,225915079,2008825,Escola de Saúde,5,,7.945814345991562,7.95
Davi Luiz Cassiano,90583395448,2008830,Escola de Saúde,7,,8.009608006672227,8.01
Melissa Vasconcelos,52388016307,2008824,Escola de Saúde,8,,7.959191353082466,7.96
Brenda Moura,3426459209,2008828,Escola de Saúde,3,,8.003683774834437,8.0
Catarina Alves,36962546097,2008834,Escola de Saúde,5,,7.945814345991562,7.95
Eloah Pastor,26411639666,8327563,Escola de Saúde,9,,7.980497237569061,8.0
Heitor Vasconcelos,52531030799,2008833,Escola de Saúde,4,,8.052280701754386,8.05
Pietro Mendes,82022039280,2008827,Escola de Saúde,1,,8.011402095084609,7.99
Yasmin da Cunha,42344749844,77160259,Ciências Biológicas,7,,8.032611464968154,8.02
Erick Mendes,24832978019,59998173,Ciências Biológicas,2,,8.097638095238096,8.02
Henrique Cirino,93520100657,61267749,Escola de Engenharia,3,,8.016448839208941,8.02
Lucas Viana,97984032036,64423285,Escola de Engenharia,5,,7.928421052631579,7.93
Maysa Castro,63245477421,2001936,Escola de Tecnologia,2,,8.004819112627986,8.02
Benício Caldeira,27077452474,2001935,Escola de Tecnologia,9,,,
Melissa Fernandes,10925647164,2001933,Escola de Tecnologia,3,,7.94713605442177,7.95
Heloísa Leão,88119701634,2001930,Escola de Tecnologia,4,,7.961030927835051,7.96
Vinicius Pires,66414671366,2001932,Escola de Tecnologia,3,,7.94713605442177,7.95
Beatriz Novaes,45531406337,2008105,Escola de Saúde,5,,7.945814345991562,7.95
Vinícius Martins,35433859194,2008096,Escola de Saúde,2,,8.029213938411669,8.03
Ravi Carvalho,53922355034,2008106,Escola de Saúde,1,,8.011402095084609,8.01
Alana Sousa,67275517078,2008103,Escola de Saúde,6,,8.010923566878981,8.01
Pedro Lucas Cavalcante,53799715363,2008102,Escola de Saúde,2,,8.029213938411669,8.03
Pedro Miguel Monteiro,23823345924,2008098,Escola de Saúde,5,,7.945814345991562,7.95
Caio Brito,44355312736,2008097,Escola de Saúde,2,,8.029213938411669,8.03
Ryan Oliveira,19122534883,53386344,Escola de Engenharia,8,,8.0739901071723,8.02
Vitória Lima,18793414810,65868064,Escola de Tecnologia,1,,8.03510148849797,8.03
Davi Lucca Ribeiro,49070967275,59792909,Escola de Saúde,6,,8.010923566878981,8.0
Aylla da Mota,25868254521,12270875,Escola de Saúde,7,,8.009608006672227,8.0
Maria Julia Lopes,6515588910,2004670,Escola de Engenharia,1,,7.969423604757548,7.97
Aylla Ribeiro,76144845487,2004664,Escola de Engenharia,8,,8.0739901071723,8.07
Pietro Nogueira,33116462160,2004663,Escola de Engenharia,6,,7.986284691136975,7.99
Elisa Andrade,83265396288,2004673,Escola de Engenharia,5,,7.928421052631579,7.93
Diego Novaes,8157770374,2004667,Escola de Engenharia,3,,8.016448839208941,8.02
Liam Peixoto,8795833182,2004676,Escola de Engenharia,7,,7.962367109634552,7.96
Calebe da Luz,21285719398,2004675,Escola de Engenharia,9,,8.011547248182762,8.01
Bryan Mendonça,51409615647,2004669,Escola de Engenharia,1,,7.969423604757548,7.97
Bernardo Cardoso,93427416998,2004671,Escola de Engenharia,3,,8.016448839208941,8.02
Ryan Pimenta,93613314587,2004666,Escola de Engenharia,8,,8.0739901071723,8.07
Maria Cecília Casa Grande,10438561489,2004674,Escola de Engenharia,8,,8.0739901071723,8.07
José Sales,73658712659,45099189,Ciências Biológicas,4,,7.924395393474088,7.97
Maria Vitória Moreira,96257390544,2009782,Escola de Saúde,1,,8.011402095084609,8.01
Anthony Gabriel Andrade,16031966510,2009789,Escola de Saúde,8,,7.959191353082466,7.96
Rodrigo Casa Grande,86127533376,2009779,Escola de Saúde,3,,8.003683774834437,8.0
Anna Liz Ribeiro,19542148974,2009785,Escola de Saúde,3,,8.003683774834437,8.0
Ana Vitória Montenegro,4306169858,2009777,Escola de Saúde,1,,8.011402095084609,8.0
Aurora Rodrigues,15845240761,2009783,Escola de Saúde,9,,7.980497237569061,7.98
Anthony Gabriel da Costa,8299332994,2009778,Escola de Saúde,7,,8.009608006672227,8.01
Luna Pinto,45194344522,2009790,Escola de Saúde,1,,8.011402095084609,8.01
Guilherme Macedo,65592990978,2009784,Escola de Saúde,9,,7.980497237569061,7.98
Gael Martins,9894778048,2009781,Escola de Saúde,5,,7.945814345991562,7.95
Marcelo Fogaça,38045683331,2009787,Escola de Saúde,1,,8.011402095084609,8.01
Leandro Melo,43609751288,2009786,Escola de Saúde,4,,8.052280701754386,8.05
Vitor Hugo Vieira,70045042428,85267958,Ciências Biológicas,3,,8.033939393939393,8.03
Ana Luiza Nascimento,32612620833,2001016,Escola de Tecnologia,9,,,8.04
Anthony Pires,45945963477,2001008,Escola de Tecnologia,5,,8.034368998628258,8.03
Ana Laura Silveira,27655132810,2001015,Escola de Tecnologia,1,,8.03510148849797,8.04
Alice da Rosa,92830688177,2001014,Escola de Tecnologia,6,,8.016576576576577,8.02
Henry Teixeira,72862827586,2001007,Escola de Tecnologia,8,,7.919821693907875,7.92
Eloá Ramos,61848674179,2001010,Escola de Tecnologia,3,,7.94713605442177,7.95
Vicente Vieira,12107248907,2001004,Escola de Tecnologia,1,,8.03510148849797,8.02
Davi Lucas Pinto,7014242578,2001006,Escola de Tecnologia,6,,8.016576576576577,8.02
Pietra Sá,95329572095,2001013,Escola de Tecnologia,7,,8.030921933085502,8.03
Davi Luiz da Rosa,29158964198,2001009,Escola de Tecnologia,1,,8.03510148849797,8.03
Olívia Costa,66568456248,2001011,Escola de Tecnologia,3,,7.94713605442177,7.95
Emanuel Dias,18398190726,2001003,Escola de Tecnologia,6,,8.016576576576577,8.02
Gael Duarte,69746946132,2006473,Escola de Engenharia,3,,8.016448839208941,8.02
Heloisa Pinto,51820349705,2006472,Escola de Engenharia,2,,7.99183147033534,7.99
Davi Lucas Rezende,62536688574,2006476,Escola de Engenharia,6,,7.986284691136975,7.99
Gabriel Monteiro,71660906604,2006470,Escola de Engenharia,5,,7.928421052631579,7.93
Pietro Ribeiro,73046537042,2006479,Escola de Engenharia,4,,7.955649622799664,7.96
Maria Luiza Sousa,41692495595,2006478,Escola de Engenharia,4,,7.955649622799664,8.01
Enzo Gabriel Guerra,48267523815,2006474,Escola de Engenharia,3,,8.016448839208941,8.02
Cecilia Novaes,19297992842,2006481,Escola de Engenharia,7,,7.962367109634552,7.96
Melissa Brito,46416770735,2006475,Escola de Engenharia,7,,7.962367109634552,7.96
Olívia Mendonça,21293765306,2006469,Escola de Engenharia,2,,7.99183147033534,7.99
Luna Pires,79037719367,2006477,Escola de Engenharia,8,,8.0739901071723,8.02
Nathan Barros,6560428074,76552734,Escola de Saúde,5,,7.945814345991562,7.99
Renan Rios,8183230559,45108591,Escola de Saúde,8,,7.959191353082466,8.01
Samuel Pires,44654619366,2005505,Escola de Engenharia,9,,8.011547248182762,7.98
Luiz Felipe Pires,35937686887,2005513,Escola de Engenharia,1,,7.969423604757548,7.97
Ísis Guerra,72850591839,2005507,Escola de Engenharia,1,,7.969423604757548,7.97
Fernando Sales,72620734018,2005512,Escola de Engenharia,6,,7.986284691136975,7.99
Ana Beatriz Alves,5973311322,2005506,Escola de Engenharia,1,,7.969423604757548,7.97
Danilo Fogaça,56868032130,33142519,Escola de Engenharia,2,,7.99183147033534,7.98
Anna Liz Moreira,34613642944,2005510,Escola de Engenharia,4,,7.955649622799664,7.96
Ayla Barbosa,51501900925,2005504,Escola de Engenharia,9,,8.011547248182762,8.01
Kamilly Porto,50368018827,2005514,Escola de Engenharia,6,,7.986284691136975,7.99
Bryan Campos,53763811891,48496315,Escola de Engenharia,9,,8.011547248182762,8.0
Lorenzo Ferreira,26193554410,2005515,Escola de Engenharia,4,,7.955649622799664,7.96
Bernardo Rodrigues,29854853999,2005509,Escola de Engenharia,8,,8.0739901071723,8.07
Raquel da Rocha,42162769387,75369416,Escola de Tecnologia,4,,7.961030927835051,8.0
João Pedro Freitas,35829982908,88608752,Escola de Engenharia,5,,7.928421052631579,7.96
Sara da Rosa,40753612175,2002855,Escola de Tecnologia,8,,7.919821693907875,7.92
Davi Miguel Cardoso,2372536949,2002854,Escola de Tecnologia,5,,8.034368998628258,8.03
Antônio Montenegro,67652778014,49846752,Escola de Tecnologia,6,,8.016576576576577,8.03
Bento Novaes,58697236794,2002851,Escola de Tecnologia,1,,8.03510148849797,8.04
Heloísa Melo,88036299830,2002852,Escola de Tecnologia,2,,8.004819112627986,8.0
Maria Julia Silva,90237563080,2002850,Escola de Tecnologia,6,,8.016576576576577,8.02
Beatriz da Rosa,10779202539,98457484,Ciências Biológicas,5,,7.973406193078324,8.02
Isaac da Conceição,61095008332,2007227,Escola de Saúde,5,,7.945814345991562,7.95
Lucas Moura,42826001694,2007232,Escola de Saúde,9,,7.980497237569061,7.98
Marcela Araújo,12472117530,2007234,Escola de Saúde,8,,7.959191353082466,7.96
Maria Silva,86102538391,2012924,Ciências Biológicas,5,,7.973406193078324,7.96
Ágatha Costa,61706320682,17564864,Ciências Biológicas,7,,8.032611464968154,7.96
Vitor Marques,81398997010,2012921,Ciências Biológicas,5,,7.973406193078324,7.97
Isabelly Monteiro,19298776457,2012925,Ciências Biológicas,5,,7.973406193078324,7.97
Lara da Rosa,73191542531,2012918,Ciências Biológicas,8,,7.936876155268023,7.94
Laís Pacheco,85097354129,2012920,Ciências Biológicas,8,,7.936876155268023,7.94
Maria Liz Machado,18662790719,2012922,Ciências Biológicas,3,,8.033939393939393,8.03
Hellena Rodrigues,89946827556,2012923,Ciências Biológicas,2,,8.097638095238096,8.1
Ágatha Rodrigues,6650007966,2000273,Escola de Tecnologia,6,,8.016576576576577,8.02
Vitória Peixoto,33489431211,2000269,Escola de Tecnologia,7,,8.030921933085502,8.03
Cauã Aparecida,66413723421,2000268,Escola de Tecnologia,2,,8.004819112627986,8.0
Ayla Marques,73269267820,2000270,Escola de Tecnologia,5,,8.034368998628258,8.03
Evelyn Monteiro,74559779188,68112149,Ciências Biológicas,2,,8.097638095238096,8.07
Benício Monteiro,60473060321,2010672,Ciências Biológicas,3,,8.033939393939393,8.03
Juan Andrade,67034825951,2010680,Ciências Biológicas,7,,8.032611464968154,8.03
Amanda Aparecida,4491068219,2010674,Ciências Biológicas,1,,8.009375,8.01
Otto Santos,32585132011,2010677,Ciências Biológicas,5,,7.973406193078324,7.97
Melina Santos,1051348787,2010679,Ciências Biológicas,4,,7.924395393474088,8.01
Davi Luiz Oliveira,13809950401,2010671,Ciências Biológicas,5,,7.973406193078324,7.97
Melina Novais,56969278637,2010675,Ciências Biológicas,2,,8.097638095238096,8.1
Cecília Andrade,87925550789,2010678,Ciências Biológicas,8,,7.936876155268023,7.94
Asafe Dias,31001529167,10939351,Escola de Saúde,1,,8.011402095084609,8.01
Davi da Conceição,80899530249,70472973,Escola de Saúde,2,,8.029213938411669,7.99
Theo Mendonça,8698299208,26537949,Escola de Tecnologia,7,,8.030921933085502,7.99
Beatriz Sales,56195428659,2005700,Escola de Engenharia,5,,7.928421052631579,7.93
Liam Nunes,28099237543,2005696,Escola de Engenharia,9,,8.011547248182762,8.01
Leandro Lopes,90285309847,2005702,Escola de Engenharia,6,,7.986284691136975,7.99
Apollo Cardoso,55766589914,2005701,Escola de Engenharia,9,,8.011547248182762,8.01
Alana Pastor,66400664456,2005693,Escola de Engenharia,6,,7.986284691136975,7.99
Arthur Gabriel Souza,54726355876,2005698,Escola de Engenharia,3,,8.016448839208941,8.02
Raquel Monteiro,20259051119,2005695,Escola de Engenharia,3,,8.016448839208941,8.02
Gael Ramos,36025317504,2005703,Escola de Engenharia,9,,8.011547248182762,8.01
Emanuel das Neves,9219584374,2005704,Escola de Engenharia,7,,7.962367109634552,7.96
Mateus Jesus,64879603798,2005694,Escola de Engenharia,6,,7.986284691136975,7.99
João Felipe Teixeira,35963265005,2007404,Escola de Saúde,3,,8.003683774834437,8.0
Matteo Moraes,91413479165,42354465,Escola de Saúde,5,,7.945814345991562,8.01
Yan Campos,48366107505,2007401,Escola de Saúde,1,,8.011402095084609,8.01
Francisco Martins,35397085144,2007402,Escola de Saúde,8,,7.959191353082466,7.96
Sofia Ribeiro,28783237444,2007400,Escola de Saúde,7,,8.009608006672227,8.01
Vitor Gabriel Cavalcante,33545660811,2008843,Escola de Saúde,6,,8.010923566878981,8.01
Antônio Araújo,51122157974,3570037,Escola de Saúde,1,,8.011402095084609,8.02
Valentim Câmara,23292719904,2008837,Escola de Saúde,6,,8.010923566878981,8.01
Agatha Garcia,32463782488,2008846,Escola de Saúde,4,,8.052280701754386,8.05
Mariah Lopes,6034903081,2008838,Escola de Saúde,5,,7.945814345991562,7.95
Antonella Albuquerque,76122446662,2008841,Escola de Saúde,6,,8.010923566878981,8.01
Maria Eduarda Fogaça,85532312369,2008835,Escola de Saúde,9,,7.980497237569061,7.98
Thiago Sales,77218970558,2008847,Escola de Saúde,9,,7.980497237569061,7.98
Benjamin Pastor,15147980529,21541604,Escola de Tecnologia,7,,8.030921933085502,7.96
Sofia Azevedo,22519079021,88159937,Escola de Tecnologia,9,,,7.97
Aylla Martins,8231401225,1127188,Ciências Biológicas,7,,8.032611464968154,8.03
Eduarda Andrade,79314887429,25048820,Escola de Saúde,1,,8.011402095084609,8.01
Eduardo Ferreira,3532240986,2003759,Escola de Engenharia,6,,7.986284691136975,7.99
Emanuel Lima,4109622692,2003764,Escola de Engenharia,8,,8.0739901071723,8.04
Alexandre Novaes,60220896266,52062194,Escola de Engenharia,4,,7.955649622799664,7.99
Nicolas Barros,98804347336,74038447,Escola de Engenharia,4,,7.955649622799664,7.97
Kaique Mendonça,72255315187,2003761,Escola de Engenharia,7,,7.962367109634552,7.96
Marcela Silveira,59375624829,2003763,Escola de Engenharia,3,,8.016448839208941,8.02
Davi Miguel da Rosa,96774075119,2003760,Escola de Engenharia,4,,7.955649622799664,7.96
Gabrielly Cunha,76005919400,65606691,Escola de Engenharia,7,,7.962367109634552,8.0
Oliver Sampaio,67912650582,2003762,Escola de Engenharia,4,,7.955649622799664,7.96
Maria Helena Sá,74751473929,27751344,Escola de Tecnologia,9,,,8.0
Juliana Marques,35286445209,2011266,Ciências Biológicas,9,,,7.92
Levi Campos,49710490605,2011262,Ciências Biológicas,1,,8.009375,8.01
Letícia Pastor,32435240036,2011264,Ciências Biológicas,3,,8.033939393939393,8.03
Agatha Gonçalves,717586664,2011263,Ciências Biológicas,8,,7.936876155268023,7.94
Otávio Sá,10949133674,2011258,Ciências Biológicas,3,,8.033939393939393,8.03
Davi Luiz Pereira,18018222946,2011267,Ciências Biológicas,5,,7.973406193078324,7.97
Maria Luísa da Mata,35425293347,2011259,Ciências Biológicas,1,,8.009375,8.01
Diego Cavalcanti,95269713776,2011260,Ciências Biológicas,1,,8.009375,8.01
Davi Miguel Guerra,58219284047,9604249,Ciências Biológicas,1,,8.009375,8.02
Hellena Rios,92426094515,2011269,Ciências Biológicas,2,,8.097638095238096,8.1
Agatha Pacheco,69383301600,2011257,Ciências Biológicas,5,,7.973406193078324,7.97
Valentim Fogaça,45366898586,2000071,Escola de Tecnologia,9,,,
Bruna Novais,33727130812,2000070,Escola de Tecnologia,6,,8.016576576576577,8.02
Maria Laura Ramos,76261711998,2000078,Escola de Tecnologia,9,,,
Isabel da Luz,50237553533,2000080,Escola de Tecnologia,5,,8.034368998628258,8.03
Ana Julia Caldeira,95841118948,2000074,Escola de Tecnologia,6,,8.016576576576577,8.02
Gael Henrique Barros,69860298765,2000076,Escola de Tecnologia,8,,7.919821693907875,7.92
Pedro Henrique Nunes,38298258438,11894075,Escola de Tecnologia,5,,8.034368998628258,8.0
Otto Albuquerque,63389902793,2000072,Escola de Tecnologia,8,,7.919821693907875,7.92
Emilly Vieira,65035088339,2000073,Escola de Tecnologia,8,,7.919821693907875,7.92
Henry Gabriel Abreu,796754220,2000075,Escola de Tecnologia,7,,8.030921933085502,8.03
Maitê Aragão,30594368462,50200160,Ciências Biológicas,2,,8.097638095238096,8.05
Nina Vasconcelos,45512694129,20568520,Ciências Biológicas,2,,8.097638095238096,8.01
Gabriela da Costa,60966421446,2004817,Escola de Engenharia,8,,8.0739901071723,8.07
Rhavi Pires,75955625760,2004811,Escola de Engenharia,6,,7.986284691136975,7.99
Lunna Ferreira,68928700916,2004818,Escola de Engenharia,3,,8.016448839208941,8.02
Fernanda Azevedo,84660647036,2004810,Escola de Engenharia,1,,7.969423604757548,7.97
Diego Barbosa,81935729606,2004814,Escola de Engenharia,6,,7.986284691136975,7.99
Igor Lopes,57488846956,2004816,Escola de Engenharia,5,,7.928421052631579,7.93
Davi Miguel Andrade,44473927637,2004812,Escola de Engenharia,5,,7.928421052631579,7.93
Noah Novaes,66883248560,2004813,Escola de Engenharia,6,,7.986284691136975,7.99
Otávio da Costa,63596221677,2004815,Escola de Engenharia,2,,7.99183147033534,7.99
Isabela Sampaio,71833291952,90441240,Ciências Biológicas,6,,7.952380038387715,7.98
Vitor Hugo Pires,83579041044,22773977,Ciências Biológicas,3,,8.033939393939393,7.98
Eduarda Andrade,79314887429,25048820,Escola de Saúde,7,,8.009608006672227,8.01
João da Cunha,57728193120,2002099,Escola de Tecnologia,2,,8.004819112627986,8.0
Luigi da Mata,71300533991,2002100,Escola de Tecnologia,8,,7.919821693907875,7.96
Mirella Freitas,54316402836,2002102,Escola de Tecnologia,1,,8.03510148849797,8.04
Nicolas Cirino,24274558962,2002105,Escola de Tecnologia,7,,8.030921933085502,8.03
Guilherme Pereira,92459413786,2002093,Escola de Tecnologia,4,,7.961030927835051,7.96
Helena Vasconcelos,7405333992,6919681,Escola de Tecnologia,9,,,7.96
Eloah Ferreira,45038404579,2002095,Escola de Tecnologia,7,,8.030921933085502,8.03
Marcos Vinicius Carvalho,71106680586,2002096,Escola de Tecnologia,6,,8.016576576576577,8.02
Luigi Sampaio,50230001391,2002094,Escola de Tecnologia,4,,7.961030927835051,7.96
Maria Farias,64765129256,2002104,Escola de Tecnologia,1,,8.03510148849797,8.04
Emanuella Nunes,14404816943,21229211,Escola de Tecnologia,9,,,8.03
Calebe Santos,90087024456,12782165,Ciências Biológicas,3,,8.033939393939393,7.98
Agatha Sousa,14167809363,98734068,Escola de Engenharia,2,,7.99183147033534,7.97
Maria Fernanda Monteiro,41574821550,2002231,Escola de Tecnologia,3,,7.94713605442177,7.98
Luara Moura,23105331262,2002225,Escola de Tecnologia,1,,8.03510148849797,8.04
Rafaela das Neves,66961663606,2002230,Escola de Tecnologia,2,,8.004819112627986,8.0
Isaque da Mata,47963958046,2002224,Escola de Tecnologia,2,,8.004819112627986,8.0
Lavínia Alves,8745176746,2002234,Escola de Tecnologia,3,,7.94713605442177,7.95
Marina Leão,46962464116,2002228,Escola de Tecnologia,9,,,
Maria Julia Nogueira,53365282428,2002221,Escola de Tecnologia,3,,7.94713605442177,7.95
Maria Liz Costa,74376882567,2002233,Escola de Tecnologia,3,,7.94713605442177,7.94
Eduarda Cardoso,37357913113,2002235,Escola de Tecnologia,6,,8.016576576576577,8.02
Catarina Santos,7371012002,2002226,Escola de Tecnologia,7,,8.030921933085502,8.03
Ravy Sá,75709786241,2002229,Escola de Tecnologia,7,,8.030921933085502,8.02
Luiz Felipe Azevedo,22829118807,96198595,Ciências Biológicas,2,,8.097638095238096,8.0
Diego Nascimento,41229884400,85099678,Ciências Biológicas,4,,7.924395393474088,7.97
Ana Lívia Sousa,1529329202,73902150,Escola de Saúde,5,,7.945814345991562,7.99
Cecília Pimenta,68118424395,2005393,Escola de Engenharia,2,,7.99183147033534,7.99
Caio Oliveira,54362793084,2005392,Escola de Engenharia,5,,7.928421052631579,7.93
Maria Fernanda Souza,93265868964,2005398,Escola de Engenharia,5,,7.928421052631579,7.93
Matteo Martins,46655233574,2005394,Escola de Engenharia,5,,7.928421052631579,7.93
